ID var_rpta_alt
266274#990321#90021 1
330910#837340#243002 1
439186#882138#198204 0
69057#680149#400193 0
250904#913670#166672 0
536167#202326#882908 1
155002#447398#632947 1
548360#759399#320943 1
93147#119432#968396 0
322287#1064162#16180 1
575650#422406#657582 0
146529#978558#101784 0
37481#287067#795997 0
89802#322324#760817 1
341754#321331#761820 1
505584#866859#213483 1
497931#267575#815439 1
296167#41012#1064091 1
612558#277821#805211 1
469085#339168#741476 0
367244#208269#874440 1
121426#295614#787483 1
472578#127922#959931 0
340956#441764#638546 0
276175#892422#187920 0
148555#500876#579466 0
593726#848346#231996 1
247211#535004#545338 1
568980#472236#608106 1
159781#14427#1011962 0
124381#763134#317208 1
187810#49749#1055095 0
64947#658892#421450 1
357721#989748#90594 1
39159#730838#349504 1
155517#479913#600429 1
61341#582618#497724 1
531122#803503#276839 1
282286#485475#594867 0
233891#722980#357362 1
54129#167682#920449 1
530885#643976#436366 0
83598#249373#833625 1
459355#4585#1076109 1
610260#665821#414521 1
629003#815025#265317 1
86644#415266#664686 1
322885#64351#1040652 0
422093#68634#1036410 1
539867#192229#896012 1
39658#946567#133775 0
577727#879758#200584 1
95510#635488#444854 1
433215#828570#251772 1
619562#1074930#5412 1
601625#251432#831567 1
544263#140280#947822 1
177727#337176#743429 1
561655#690462#389880 1
509253#921149#159193 1
248789#912404#167938 1
617783#269689#813323 1
486241#1005573#74769 1
557193#387158#692696 1
190020#747526#332816 0
119707#215176#867578 1
416674#764766#315576 0
4927#816582#263760 0
158689#547149#533193 1
409805#393203#686701 1
342475#1010764#69578 1
571842#310363#772778 1
409297#486636#593706 1
192406#619421#460921 0
280138#903257#177085 1
294087#536932#543410 0
386419#164844#923280 0
527641#57250#1047706 0
168971#308512#774610 1
80614#804081#276261 1
293760#695233#385109 1
294909#520510#559832 1
130880#545424#534918 1
4679#543897#536445 1
484927#769106#311236 1
22797#1077324#3018 1
415900#16397#1003407 1
202684#784806#295536 1
204304#636159#444183 1
471761#406193#673728 1
250772#86787#1018480 1
46733#769154#311188 1
547131#564221#516121 1
301804#823260#257082 0
121139#164701#923420 1
238724#578972#501370 1
241750#754620#325722 1
241932#1011638#68704 1
343537#264927#818064 1
299355#728152#352190 1
128202#870651#209691 1
178312#92328#995437 1
562478#502525#577817 1
186277#306318#776795 0
24108#859228#221114 0
61045#652588#427754 0
239630#731156#349186 1
1134#330220#750483 1
384401#986677#93665 1
226518#1068628#11714 1
61340#449593#630778 0
598119#533518#546824 1
487823#308308#774813 1
170989#10143#1004710 1
475055#67321#1037711 1
218440#189158#899051 1
16806#823561#256781 1
465025#334871#745716 1
484472#157871#930230 1
138757#1043238#37104 1
184853#527462#552880 0
59358#302701#780411 1
424026#77568#1027517 0
166556#720766#359576 1
44825#678967#401375 1
177326#766286#314056 0
279500#494535#585807 0
377513#901578#178764 0
314230#19988#1001764 0
620079#647984#432358 1
299816#157468#930633 0
292432#1029551#50791 0
489140#15588#1004522 1
226522#1071498#8844 1
621913#557124#523218 1
79593#855141#225201 1
169950#446115#634224 0
329817#57787#1047181 0
299583#1077592#2750 1
46230#434295#645869 1
252161#988107#92235 0
175375#173034#915089 1
303485#1066543#13799 1
48926#977188#103154 1
26611#744348#335994 1
75221#783597#296745 1
359653#201189#887081 0
7479#454240#626103 1
515471#494545#585797 1
417692#101471#986301 1
221053#874709#205633 1
376110#718735#361607 1
621486#334895#745692 0
374988#1065007#15335 1
12033#784505#295837 0
424353#321234#761920 1
89674#810883#269459 1
148050#458835#621509 1
606002#1017323#63019 0
280445#13009#998318 1
334468#365367#714491 1
182155#596617#483725 1
7399#645577#434765 0
56759#758384#321958 1
199741#979066#101276 1
195435#10893#1002667 1
520622#876583#203759 0
489545#1018834#61508 0
626371#57109#1047847 0
377239#429000#650997 1
41603#532085#548257 1
497872#272309#810703 1
482982#768459#311883 1
444511#141535#946563 0
533450#103863#983908 1
561394#686465#393877 1
54063#113034#974777 1
536845#339786#740858 1
278481#417229#662767 1
562625#696214#384128 1
235434#709804#370538 0
379937#327492#755637 0
368128#56535#1048411 1
170760#991016#89326 0
36012#589302#491040 0
470119#952301#128041 1
412878#510095#570247 0
585266#756902#323440 0
109414#370956#708891 1
86908#958059#122283 1
71912#969593#110749 0
142936#292148#790914 1
464357#359493#720368 1
6195#902#1010243 1
433219#396008#683899 1
503202#545822#534520 0
398490#971852#108490 0
10893#435352#644859 1
172213#508819#571523 1
352473#420763#659227 1
430385#409285#670641 0
338974#422167#657819 0
77882#205242#880015 1
348613#1555#1005103 1
617681#61857#1043128 1
523349#56566#1048383 1
184853#527444#552898 0
378944#871432#208910 0
561409#198883#889382 1
305236#30002#1006418 1
574909#903997#176345 1
209515#437032#643249 1
463539#120493#967328 1
629375#1054147#26195 1
272590#874831#205511 1
174687#597690#482652 1
60373#693982#386360 1
253953#609902#470440 0
24146#702138#378204 0
435937#521962#558380 1
420019#203750#881494 1
383416#5892#1001796 1
557917#33487#1071543 1
222061#1074162#6180 1
249214#623164#457178 1
140334#829834#250508 0
177268#1012155#68187 1
268277#176119#911977 1
432225#1053926#26416 1
233137#375570#704284 0
81718#141181#946922 1
555825#632239#448103 1
239956#408314#671602 1
233772#298559#784545 1
201049#548114#532228 1
425361#550119#530223 1
173466#988953#91389 0
392692#991610#88732 0
66531#972145#108197 0
4573#389849#690009 1
365163#960799#119543 0
77401#832907#247435 0
211763#504054#576288 1
61586#126577#961258 1
362555#869191#211151 1
609825#355572#724292 1
173649#152125#935975 0
127317#199114#889152 1
362515#314275#768864 1
624843#643940#436402 1
568768#490217#590125 0
179586#343354#737309 1
400605#976386#103956 1
597925#303543#779564 1
555907#53852#1051100 1
553124#640302#440040 1
494839#742535#337807 1
273904#984629#95713 1
21823#508250#572092 0
11808#250066#832932 1
451849#232157#850679 1
447734#757724#322618 1
449517#218373#864400 0
74902#189202#899010 1
482434#194131#894121 0
507435#385999#693852 1
375502#135467#952626 0
371948#131155#956695 1
194463#989836#90506 1
629979#153345#934762 1
59767#714741#365601 1
560127#339904#740741 1
225428#1041501#38841 1
15065#874646#205696 0
410859#491353#588989 1
247480#534164#546178 0
384709#449524#630848 0
469854#400805#679105 0
558423#83287#1021962 0
614178#667816#412526 1
169196#1068910#11432 1
492414#946862#133480 0
158632#314242#768897 1
24747#1013682#66660 1
51006#310884#772253 1
231145#835010#245332 1
451801#167683#920448 1
309444#29921#1013904 0
303211#520803#559539 1
204297#227734#855094 1
538202#60574#1044404 1
185951#460397#619937 1
90245#250625#832374 1
61304#363299#725901 0
567355#868790#211552 1
301052#182107#906029 1
515678#783086#297256 0
434206#295561#787534 0
129788#393231#686674 1
171664#1015997#64345 1
149228#1019736#60606 1
424747#365307#714551 1
402255#1007005#73337 0
290143#630094#450248 1
299385#343980#736694 1
118640#135323#952769 1
394342#126302#961531 1
391483#293974#789112 0
338161#771288#309054 1
535700#263267#819723 1
464525#262942#820047 1
473038#595141#485201 0
323084#957584#122758 1
471097#183902#904236 1
528494#910241#170101 0
146664#110492#977308 0
34193#646744#433598 0
152177#943161#137181 0
560854#646823#433519 1
134961#414290#665634 1
155519#804146#276196 1
142782#213149#869606 1
634611#984373#95969 1
281058#1025194#55148 1
35331#458404#621942 0
278137#765519#314823 0
160587#299643#783461 1
119932#818314#262028 0
594500#680228#400114 1
298667#391576#688331 1
485714#373378#706474 0
80905#101573#986199 1
97166#671455#408887 1
167107#591318#489024 0
482589#869175#211167 1
28574#877076#203266 1
445015#1063680#16662 1
161448#155797#932302 1
318727#138292#949807 1
473215#210121#872617 1
358218#271546#811470 1
496111#384308#695550 1
309028#952497#127845 1
157164#6976#1003737 1
373629#9769#1013129 0
414417#347521#733201 0
400293#801106#279236 0
365503#614348#465994 1
195139#209412#873317 1
507349#145264#942834 1
290028#764373#315969 1
14496#829313#251029 1
110040#851290#229052 1
140478#119196#968632 0
29802#1016426#63916 1
32087#844875#235467 1
77338#847886#232456 0
492826#833496#246846 0
374896#956500#123842 1
347413#870203#210139 1
284116#28766#752563 0
210504#527192#553150 0
23440#397554#682348 0
146490#1047013#33329 1
550482#333153#747425 1
248792#820555#259787 1
434452#590033#490309 1
188546#103076#984695 1
230475#950691#129651 1
3744#84035#1021218 0
299216#537600#542742 1
544288#492337#588005 1
74813#784584#295758 1
573090#726534#353808 1
372394#130915#956937 1
174297#342456#738206 1
340657#279942#803101 0
481231#48900#1055927 1
449484#763366#316976 1
13690#372918#706937 1
596673#378270#701587 1
92321#275702#807323 1
425608#85939#1019317 1
433560#822381#257961 1
72460#341949#738707 0
460109#327020#756110 1
248037#290713#792342 1
561409#738891#341451 1
468804#50838#1054063 0
435711#1060300#20042 1
246185#771364#308978 1
227250#288827#808604 1
537962#410836#669089 1
193331#511484#568858 0
100886#1033843#46499 1
194831#766615#313727 1
286857#189678#898553 1
3256#561861#518481 1
431530#318521#764618 1
239658#3467#1009930 1
60931#173982#914133 1
303295#470515#609827 0
489062#993122#87220 1
257227#801701#278641 0
382134#441092#639224 0
79325#862162#218180 0
460319#704864#375478 1
541137#837645#242697 1
166252#704566#375776 1
251662#824947#255395 0
135363#879173#201169 1
121912#299684#829581 0
607068#381464#698389 1
295183#1023001#57341 1
71211#313845#769294 1
623060#746455#333887 1
514890#194789#893466 1
317984#143274#944830 1
221743#320462#762695 1
490959#830694#249648 0
58071#269578#813433 1
219808#1067020#13322 1
596323#737937#342405 1
122539#724512#355830 1
382392#257761#825222 1
71931#153782#934330 0
68211#698014#382328 1
179252#966212#114130 1
340826#55479#1049478 0
77236#279565#803482 1
355634#867146#213196 1
146251#561958#518384 1
130880#545447#534895 1
68493#560144#520198 0
631566#340546#740100 1
286500#491958#588384 1
258584#400115#679793 1
322250#15143#1002128 1
462927#871738#208604 1
329883#199941#888328 1
38284#993001#87341 1
121853#764465#315877 1
259159#459145#621196 1
527628#867306#213036 0
26780#1060508#19834 1
307814#29264#728563 0
178937#567369#512973 0
183375#133935#954079 1
345303#249590#833412 1
505378#1075419#4923 1
24003#973581#106761 1
485108#423257#656726 1
629375#1054156#26186 1
30567#1007900#72442 0
29541#461347#618992 0
469085#339168#741476 0
44159#856311#224031 1
468292#1026616#53726 1
500214#833033#247309 1
264815#4433#1009651 0
595017#788006#292336 1
69939#319609#763543 1
510665#628018#452324 1
54219#765329#315013 1
434438#1053668#26674 1
566185#956996#123346 1
140478#199393#888874 0
150948#1060539#19803 1
90375#481778#598564 1
227897#704584#375758 1
602409#106606#981181 1
411237#989486#90856 1
393186#740470#339872 1
246236#640796#439546 1
426160#124049#963780 1
129010#417374#662619 0
170521#845764#234578 1
210956#807051#273291 1
374362#34493#1070546 1
609803#665587#414755 1
155126#1009558#70784 0
62522#1032310#48032 1
429593#1063901#16441 1
417435#175822#912276 1
12729#807590#272752 1
246228#235645#847248 1
37562#566190#514152 1
343158#362630#717226 0
297800#628526#451816 1
235233#861065#219277 1
617181#186286#901864 1
171499#508304#572038 0
504250#167813#920319 1
215633#430571#649446 0
413771#598289#482053 0
61734#738847#341495 1
310782#23642#753721 0
92864#227117#855703 0
561129#662353#417989 0
478653#406240#673680 1
144949#612826#467516 1
126345#214837#867917 1
287778#217372#865402 1
540944#360417#719445 1
542104#471083#609259 1
236272#497268#583074 1
44078#418195#661802 0
13348#549098#531244 1
430292#966913#113429 1
309772#681366#398976 1
502932#1024161#56181 1
167886#157307#930794 1
243238#328988#751702 1
501744#545863#534479 0
444445#997062#83280 0
551846#169750#918385 0
354942#255121#827868 1
532345#664112#416230 1
82974#782867#297475 1
11784#454531#625816 1
113298#943585#136757 1
62849#309909#773224 0
449814#961687#118655 1
314778#21933#1013009 0
567624#484139#596203 1
456372#201698#886573 1
278103#428582#651415 1
223121#799503#280839 1
53741#705133#375209 0
38426#873658#206684 1
527756#573796#506546 0
276118#201241#887029 0
22766#753119#327223 0
171669#673822#406520 1
329087#302564#780552 1
116667#482351#597991 1
115289#1051980#28362 0
207867#200710#887559 1
520109#25741#877274 1
103196#99946#987836 1
553150#879284#201058 1
240533#1016060#64282 1
416469#597975#482367 1
70048#486208#594134 1
194318#543295#537047 1
628093#139749#948356 1
92873#96789#990984 0
162066#104152#983619 1
533569#470199#610143 1
116469#235473#847415 1
510927#1024109#56233 0
195660#390497#689399 1
436043#521613#558729 1
175409#497806#582536 1
50785#455153#625188 1
282711#250209#832788 1
81130#202607#882630 1
388821#228974#853859 1
486032#571002#509340 1
243698#947533#132809 1
588304#287045#796018 1
513732#771265#309077 1
169594#991334#89008 1
273518#1004933#75409 0
433784#34782#1070264 1
231335#135967#952126 1
182052#985340#95002 0
253400#428997#651000 0
576991#851891#228451 1
75554#1049039#31303 1
180267#839692#240650 1
610187#536799#543543 1
507780#694364#385978 1
436015#299307#783790 1
132575#34344#1070692 1
395702#225297#857513 1
184936#612067#468275 1
580709#276721#806307 1
518904#477150#603192 1
615068#501671#578671 1
442730#613983#466359 1
222058#160105#927993 1
260090#422521#657467 1
567946#58180#1046797 1
347584#650486#429856 1
524544#175726#912373 1
503342#109522#978274 0
140682#480466#599876 1
26420#830615#249727 1
163818#348998#731752 0
21466#474200#606142 0
529283#870083#210259 1
559493#1029350#50992 1
377347#284598#798456 1
477467#93883#993893 1
12337#29022#728473 0
342807#355598#724266 1
47749#635260#445082 0
411944#598194#482148 1
197364#400456#679450 1
89464#810537#269805 1
215403#587878#492464 0
410568#876225#204117 1
201880#663551#416791 1
421460#173033#915090 1
340242#883551#196791 1
52967#234093#873114 0
562747#695278#385064 0
504246#969298#111044 1
88284#898334#182008 0
191844#86378#1018885 0
531859#1014245#66097 0
172101#301402#781714 0
499202#407031#672890 0
514678#159610#928491 1
308326#32706#886357 0
30436#425316#654661 1
568029#687442#392900 1
538390#692440#387902 1
50460#708368#371974 1
229805#881071#199271 1
264038#715663#364679 1
124322#623458#456884 1
407958#755156#325186 1
607730#681681#398661 1
265200#599624#480718 1
187516#853713#226629 1
623759#928836#151506 1
419543#68688#1036354 1
151553#549626#530716 1
50951#258789#824202 1
26916#535540#544802 1
502465#685381#394961 1
375253#254725#828266 1
380839#790708#289634 1
231634#257865#825120 1
322700#874077#206265 0
140530#866535#213807 1
193120#219832#862957 1
34906#1043781#36561 1
197249#761767#318575 1
22744#333202#747376 1
97423#664749#415593 1
342876#867444#212898 1
3749#133034#954918 1
179669#110325#977472 1
306880#25963#1013033 0
55223#1062006#18336 1
404747#419794#660196 0
406787#220074#862131 1
288132#572129#508213 1
204308#162668#925447 1
84782#269071#813940 1
411404#1043323#37019 0
99848#149658#938435 1
481348#841881#238461 1
598784#54703#1050246 1
24437#401634#678282 1
320599#1074851#5491 1
496035#967502#112840 1
456028#288202#794864 1
427550#385314#694539 1
207606#851530#228812 1
121482#654780#425562 1
64559#208617#874098 0
394474#509875#570467 1
270781#631546#448796 1
273016#995837#84505 1
217201#182485#905649 1
161141#113687#974128 1
550062#754724#325618 0
361264#468777#611565 1
148451#699265#381077 1
196046#811182#269160 1
239204#449834#619956 1
179653#257014#825961 0
431487#239579#843438 1
221391#1054741#25601 0
530304#373592#706261 0
467710#795632#284710 0
144598#626459#453883 1
277564#104637#983135 1
513019#630901#449441 1
189873#738373#341969 1
224218#755339#325003 1
447150#541934#538408 1
259836#448953#631405 1
436772#568258#512084 1
566840#649440#430902 1
564048#427679#652306 0
192147#317166#765976 1
168637#597081#483261 1
186895#160636#927471 1
114360#11097#1012601 0
277735#1010139#70203 0
170490#855397#224945 1
265204#512187#568155 0
259607#838461#241881 1
260904#984153#96189 1
572466#729784#350558 0
552283#797434#282908 1
243501#995840#84502 1
627641#59956#1045020 1
131468#988005#92337 1
117757#384080#709446 1
274425#618559#461783 0
237146#786367#293975 1
557378#1020770#59572 1
606776#737001#343341 1
179417#524392#555950 1
457049#28457#752356 1
220775#591389#488953 0
132310#1033666#46676 1
333256#55701#1049256 0
416987#386907#692944 1
198440#964019#116323 1
610001#293967#789118 1
621722#561121#519221 1
97965#256186#826798 1
41587#463534#616808 1
329425#291627#791435 1
6962#324214#758919 1
229156#37929#1067149 1
248765#623122#457220 1
379804#827444#252898 0
427900#156358#931741 1
516541#63882#1041116 1
289903#2245#1075984 1
620179#85885#1019373 1
632242#832449#247893 1
591360#1028776#51566 1
279281#1048165#32177 1
130076#671031#409311 0
580894#871956#208386 0
252791#991421#88921 1
123989#393321#686589 0
491943#136245#951849 1
256444#512936#567406 0
580434#634277#446065 1
605661#242336#840680 1
423268#146658#941434 1
421443#752685#327657 0
618531#752987#327355 1
318784#732506#347836 1
300766#815985#264357 1
102237#1027086#53256 1
17076#92456#995309 1
109553#124714#963112 1
280174#1038719#41623 0
621210#1008480#71862 1
178929#89780#1016821 1
219292#89285#1016021 0
323627#409414#670508 0
71528#832724#247618 1
579445#870873#209469 1
91205#232508#850325 1
25541#942981#137361 1
103385#998456#81886 0
337813#486116#594226 1
184374#305639#777467 1
529213#838938#241404 1
289227#894435#185907 0
530628#647477#432865 1
226773#36611#1068449 1
132839#689199#391143 1
95119#680454#399888 1
64569#84786#1020469 1
175752#34092#1070939 1
308353#32290#876425 1
262523#383841#696015 1
504198#353433#726436 1
93386#868240#212102 0
354428#418058#661940 1
626024#1139#875991 1
201152#389632#690216 1
275521#976677#103665 0
234049#135695#952393 1
76909#416691#663303 1
482676#534247#546095 0
182116#953485#126857 1
235191#1007850#72492 1
185182#121167#966655 1
632573#852298#228044 1
90610#1030467#49875 0
555872#283656#799395 1
262651#837956#242386 1
150452#754208#326134 1
400301#1006081#74261 1
394106#163081#925036 1
450948#719145#361197 1
296606#196173#892084 1
322997#1076376#3966 1
102468#1042056#38286 1
260419#1371#1078660 1
330201#543484#536858 0
394207#448044#632310 1
272820#512222#568120 1
245454#643073#437269 1
234390#623737#456605 1
422411#249706#833295 1
76344#851187#229155 1
397675#1045014#35328 0
291179#998180#82162 1
417973#724191#356151 1
528294#778585#301757 0
599157#131636#956235 0
547131#837816#242526 1
30327#764386#315956 0
19792#457178#623150 1
326147#194213#894040 1
320196#186099#902051 1
118791#459020#621324 1
422000#378661#701193 1
305774#32174#878174 0
377796#449865#630512 1
456468#494208#586134 0
457842#709476#370866 0
596797#490146#590196 0
177581#84888#1020368 1
347181#870479#209863 1
65943#1041450#38892 1
148089#372959#706895 1
489960#75848#1029220 0
252441#506965#573377 1
228386#592319#488023 1
94838#853380#226962 0
228291#991266#89076 0
527756#573796#506546 0
89573#665900#414442 1
368250#194288#893966 1
542694#111198#976608 1
238561#498095#582247 0
122257#993382#86960 1
517907#635874#444468 0
136984#721147#359195 1
88143#132964#954981 1
143760#1009743#70599 1
410700#974274#106068 0
114185#236952#845990 1
372215#371806#708044 1
486868#748383#331959 0
612437#901477#178865 0
622023#319338#763808 1
90492#330#1079805 1
465183#948265#132077 0
110886#195823#892434 0
250270#672987#407355 1
113329#209762#872974 1
160411#734617#345725 1
402488#715019#365323 1
55029#873403#206939 1
575790#897463#182879 1
108194#652467#427875 1
612757#406024#673900 0
63249#700553#379789 1
211868#553995#526347 0
399785#375509#704345 1
393172#501298#579044 0
48788#634882#445460 1
405534#712873#367469 1
562255#502639#577703 0
74902#189202#899010 1
69503#383158#696692 0
372361#739792#340550 0
174422#947848#132494 1
49279#1058335#22007 1
318206#814172#266170 1
626606#41992#1063111 0
302033#862228#218114 1
369911#452766#627585 1
574142#765343#314999 1
29029#497659#582683 0
256165#117677#970146 0
394374#961617#118725 1
15289#482518#597824 0
566058#382682#697169 0
44938#536630#543712 0
313035#732547#347795 0
502975#763871#316471 1
370604#871721#208621 1
534521#642424#437918 0
268510#544321#536021 1
619474#758533#321809 1
372637#969175#111167 0
46610#462851#617491 0
209352#222466#860326 1
371558#668962#411380 1
35469#9418#1003206 1
138987#971269#109073 0
207519#1044357#35985 1
523450#288372#794697 1
310125#507209#573133 1
484158#891315#189027 1
272482#465276#615066 1
632412#275763#807264 1
150318#323200#759931 0
394351#1068288#12054 1
492562#319624#763527 1
8013#854053#226289 1
429158#631971#448371 1
57641#1057736#22606 1
410341#406212#673709 1
184160#501362#578980 1
631843#745454#334888 1
522665#191637#896602 1
248770#623133#457209 1
506933#82811#1022440 1
298031#169058#919076 0
86132#455770#624564 1
416172#285409#797651 0
170630#1058096#22246 1
494840#555722#524620 1
71937#814025#266317 1
373883#803600#276742 1
551377#880972#199370 0
350241#352408#727461 1
445210#16446#1008935 1
61679#978258#102084 1
241445#311180#771959 1
276164#197860#890403 1
117955#174090#914022 1
8251#1006904#73438 1
29782#167156#920970 0
130818#850925#229417 1
185028#299344#783754 1
303220#1037448#42894 1
356087#355852#724010 0
561420#1034281#46061 1
466612#836100#244242 1
348052#939274#141068 0
19797#1028367#51975 1
394759#517089#563253 1
564266#473213#607129 0
2963#207129#875548 1
99321#755973#324369 1
225399#1074517#5825 0
291616#45736#1059095 1
318666#361038#718825 1
597944#195248#893008 1
312512#25806#1002763 0
122763#467804#612538 1
471344#339516#741128 1
303214#108999#978797 1
290143#630079#450263 1
246118#654722#425620 0
295567#759689#320653 1
903#837283#243059 1
552859#74165#1030882 1
144945#321000#762155 1
562707#420337#659651 1
605821#170386#917754 0
94208#482626#597716 0
12230#605433#474909 0
588066#228083#854742 1
85999#249074#833928 1
372205#995822#84520 1
363989#85796#1019464 1
368396#54278#1050667 1
608423#271000#812009 1
246372#398161#681742 1
202347#1070690#9652 1
205510#314818#768320 1
552509#806764#273578 1
199090#828013#252329 1
215588#150162#937931 1
40525#966147#114195 1
346733#869076#211266 1
77496#286129#796934 1
194028#725835#354507 0
73517#209319#873410 0
119764#908703#171639 0
430531#776909#303433 0
49171#565779#514563 1
25860#119236#968592 1
15794#477607#602735 0
421075#391074#688831 0
53286#649868#430474 0
405544#117047#970768 1
370485#507704#572638 0
70050#501255#579087 1
256499#199377#888890 1
15160#650042#430300 1
35211#955442#124900 1
266912#340295#740346 1
283476#566313#514029 1
488874#935821#144521 1
333706#279160#803882 1
43091#205371#879892 1
17995#637064#443278 1
129703#670060#410282 1
277866#397771#682130 1
603460#17109#1006744 1
629978#64513#1040494 0
548773#392668#687240 1
520084#795651#284691 0
243706#778004#302338 1
627067#299656#783448 0
458731#123776#964054 1
136880#47695#1057131 1
433237#517283#563059 1
608554#333590#746987 1
344053#776475#303867 1
309476#19358#877412 1
263957#704151#376191 1
234430#623418#456924 1
239765#673405#406937 1
34627#820163#260179 0
227016#842891#237451 1
94705#126627#961208 1
634261#201688#886583 1
93752#1043135#37207 1
237228#709730#370612 1
312578#680207#400135 1
267472#454982#625360 1
211454#185499#902647 1
530681#356519#723343 1
356055#624983#455359 1
576833#687022#393320 0
558131#226043#856770 0
544279#974944#105398 1
188412#979241#101101 1
302919#1069900#10442 1
15350#307003#776117 1
432310#343459#737207 1
104257#748002#332340 1
310618#1039427#40915 0
307831#27405#885744 0
358675#664035#416307 1
466201#213417#869340 1
260768#109039#978757 1
590804#205024#880226 1
121436#1023137#57205 1
591231#179639#908481 1
492447#193393#894855 1
270037#956133#124209 0
65793#394175#685735 1
378883#558319#522023 1
75645#311904#771242 1
80422#754058#326284 1
152152#806217#274125 1
191610#767759#312583 1
419640#974610#105732 1
381177#705378#374964 1
94824#769533#310809 0
10893#435352#644859 1
234678#782502#297840 1
95593#259408#823579 1
535765#669835#410507 1
143353#765764#314578 1
241475#494221#586121 1
508402#898779#181563 0
168538#702037#378305 1
542522#1044392#35950 1
5812#924544#155798 1
438762#743989#336353 0
552221#797435#282907 0
431921#102019#985752 1
14490#160177#927922 1
142739#650758#429584 1
31740#821484#258858 1
71809#955119#125223 1
291636#126980#960858 1
4304#116870#963879 0
386947#900789#179553 0
21246#793327#287015 0
535191#393835#686071 1
244936#698688#381654 1
10365#871007#209335 0
224610#106536#981250 1
574608#426024#653950 1
131747#797442#282900 1
407852#756345#323997 1
352854#1015993#64349 1
295258#1033047#47295 1
454034#682574#397768 1
210986#80548#1024686 1
564122#693470#386872 1
84808#269384#813628 1
474432#867899#212443 1
490457#573235#507107 1
240668#988315#92027 1
508663#442122#638188 1
179569#273969#809050 0
271535#648376#431966 1
245874#620572#459770 1
163758#317947#765190 1
501744#545863#534479 0
53552#649091#431251 1
379386#956965#123377 1
514534#678764#401578 0
15696#210964#871783 1
264832#962474#117868 1
429866#550866#529476 1
203338#1024933#55409 1
410357#304186#778920 1
117375#782583#297759 1
113208#181011#907122 1
542587#402468#677451 1
312634#595770#484572 0
260447#840540#239802 1
238487#1004493#75849 1
174592#811505#268837 1
87981#480355#599987 1
73243#17801#1072379 1
541115#696521#383821 1
231490#811359#268983 1
590698#1062518#17824 1
415#215928#866839 1
122638#358722#721138 1
121606#655065#425277 0
625204#241716#841303 1
200917#462466#617874 1
301945#886046#194296 1
621587#563698#516644 0
502593#794151#286191 1
420940#1079009#1333 1
150930#1063295#17047 1
412584#1049721#30621 1
483218#768614#311728 1
188881#997239#83103 1
302925#145997#942098 1
195610#160975#927133 1
628555#347731#732993 0
396283#982511#97831 0
557710#122532#965285 1
617562#253374#829625 1
298763#557206#523136 0
135019#718693#361649 1
440881#232268#850567 1
206378#2856#1075214 0
147878#268708#814301 1
193349#904435#175907 0
47206#488124#592218 0
444843#752837#327505 1
468015#818680#261662 1
570423#826922#253420 0
402076#976303#104039 1
469237#644617#435725 1
433641#1053994#26348 1
355829#59907#1045069 1
537753#404759#675164 1
622405#78674#1026464 1
576706#877527#202815 1
362713#199086#889179 1
559145#794019#286323 0
6980#567792#512550 1
268431#115981#971836 0
317163#912894#167448 0
383243#1040875#39467 1
594950#683933#396409 1
245933#620579#459763 1
446191#803890#276452 1
229488#964070#116272 1
266151#427003#652981 1
357188#463333#617009 1
158262#250594#832404 1
116710#1046717#33625 1
288393#974841#105501 0
260790#159416#928688 1
68181#697843#382499 0
624209#587777#492565 1
534373#1027750#52592 0
504095#867387#212955 1
251526#825106#255236 1
454407#1045747#34595 1
236224#496964#583378 1
297710#535535#544807 1
406518#384168#695688 1
201713#220064#862728 0
300437#166982#921142 1
333255#870904#209438 1
123310#553677#526665 1
279500#494535#585807 0
603035#624796#455546 1
198112#789854#290488 1
382297#713107#367235 1
77894#713758#366584 0
519282#456899#623423 0
283257#664543#415799 0
64275#195948#892309 1
4121#370753#709095 1
525058#662741#417601 1
324960#597887#482455 1
585107#661657#418685 1
545379#355073#724796 1
624925#70486#1034562 0
180573#186025#902127 1
384485#260293#822690 1
543579#543426#536916 0
304292#849240#231102 0
530888#664583#415759 1
260334#967713#112629 1
399921#16658#1005914 1
132313#1022788#57554 1
185156#871542#208800 1
542353#904597#175745 1
190118#467740#612602 1
414763#103944#983827 1
487513#796758#283584 0
621054#259014#823978 1
280411#551128#529214 0
458576#494198#586144 1
16700#169685#918450 1
138107#318460#764677 1
608979#33427#1071602 1
576223#869388#210954 1
13135#336284#744301 1
43911#534339#546003 1
197886#944431#135911 1
315333#16286#1076200 0
221566#753582#326760 1
220731#586015#494327 1
83115#1019983#60359 1
475790#641138#439204 1
302650#617420#462922 0
247131#768319#312023 1
502221#295903#787200 1
28203#771151#309191 1
46610#462886#617456 0
299932#220737#862056 1
159924#714079#366263 0
294622#410197#669726 1
277595#428299#651697 1
332404#875266#205076 1
350016#870628#209714 0
343756#272045#810970 1
137507#550888#529454 1
67501#148126#939971 1
165542#814232#266110 1
434969#358449#721415 0
522204#467421#612921 1
85388#675860#404482 1
311508#983736#96606 0
400666#668827#411515 0
125743#742720#337622 0
188959#607468#472874 1
309089#32093#877963 1
632374#1006977#73365 1
29029#497651#582691 0
401313#228773#854060 1
160411#520318#560024 0
437015#701974#378368 0
593174#447899#632455 1
597074#902774#177568 1
560724#486224#594118 0
264865#335796#744788 1
308392#808058#272284 1
200460#866294#214048 1
606607#285055#797999 0
568762#261721#821264 0
348396#912959#167383 1
171444#945602#134740 1
496772#72346#1032714 0
444525#225236#857572 1
